latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,risk_level,risk_score
30.9114,76.0782,305.7,2.0,1.4,2000-12-05,624,Terra,MODIS,60,6.2,294.5,12.7,D,0,Low,0.42367739184215214
29.3038,78.028,308.7,1.0,1.0,2000-11-25,549,Terra,MODIS,56,6.2,296.4,6.0,D,0,Low,0.4236389725108504
31.7226,77.1122,305.1,1.1,1.0,2000-12-25,600,Terra,MODIS,61,6.2,293.7,6.9,D,0,Low,0.4236226610986681
29.1374,77.3941,309.1,1.0,1.0,2000-11-25,549,Terra,MODIS,54,6.2,296.8,5.3,D,0,Low,0.42351340127868375
17.9754,95.0769,311.7,1.3,1.1,2000-12-18,419,Terra,MODIS,57,6.2,299.3,8.0,D,0,Low,0.42340966899671495
26.5244,80.2478,308.0,1.2,1.1,2000-12-11,549,Terra,MODIS,50,6.2,296.7,5.0,D,0,Low,0.42339066791730445
26.4912,94.9826,311.0,1.1,1.1,2000-12-16,429,Terra,MODIS,35,6.2,295.7,10.0,D,0,Low,0.4232965118141883
17.8589,75.0666,316.5,1.6,1.2,2000-11-20,534,Terra,MODIS,40,6.2,305.5,10.9,D,0,Low,0.42319743610731914
20.9846,96.7423,311.2,1.4,1.2,2000-12-11,412,Terra,MODIS,61,6.2,297.6,9.5,D,0,Low,0.4231233497299744
31.8132,72.8741,305.0,1.1,1.0,2000-12-30,618,Terra,MODIS,50,6.2,294.4,4.3,D,0,Low,0.4230846091517802
24.8215,79.9174,313.9,1.2,1.1,2000-11-29,525,Terra,MODIS,53,6.2,300.6,7.5,D,0,Low,0.42305510690964504
29.888,72.7432,308.6,1.0,1.0,2000-12-07,613,Terra,MODIS,46,6.2,297.1,4.4,D,0,Low,0.4230273773107336
32.3715,72.5977,304.0,1.5,1.2,2000-12-02,554,Terra,MODIS,43,6.2,293.7,6.5,D,0,Low,0.4229362300094859
18.5479,95.5863,316.3,1.0,1.0,2000-12-16,431,Terra,MODIS,71,6.2,301.5,7.2,D,0,Low,0.42290461872775315
21.1977,81.4124,319.8,1.0,1.0,2000-11-13,527,Terra,MODIS,70,6.2,304.9,8.5,D,0,Low,0.4229025087892489
21.1837,78.1004,318.5,1.0,1.0,2000-12-20,544,Terra,MODIS,63,6.2,304.8,7.6,D,0,Low,0.4228267013496604
24.206,82.7187,311.4,1.0,1.0,2000-12-22,531,Terra,MODIS,64,6.2,299.0,7.2,D,0,Low,0.42282076573000654
20.2107,94.741,314.6,1.3,1.1,2000-11-19,449,Terra,MODIS,34,6.2,300.1,9.6,D,0,Low,0.42281544151440237
22.8029,78.7746,311.5,1.0,1.0,2000-12-13,538,Terra,MODIS,47,6.2,300.3,5.0,D,0,Low,0.42272858028143706
21.6498,74.5726,319.3,1.2,1.1,2000-12-16,609,Terra,MODIS,59,6.2,305.7,10.3,D,0,Low,0.42235909508838027
19.6557,96.9812,309.7,1.2,1.1,2000-12-23,437,Terra,MODIS,59,6.2,297.3,6.8,D,0,Low,0.4223571498982604
30.7787,77.3323,313.3,1.0,1.0,2000-12-18,554,Terra,MODIS,74,6.2,298.5,10.1,D,0,Low,0.4223526622153201
28.9009,77.5329,313.7,1.3,1.1,2000-11-11,537,Terra,MODIS,29,6.2,299.4,8.9,D,0,Low,0.42230102798592145
24.6078,88.1259,312.6,3.4,1.7,2000-11-02,544,Terra,MODIS,0,6.2,298.5,34.0,D,0,Low,0.4222168865111996
21.5634,73.2677,326.8,1.5,1.2,2000-11-18,545,Terra,MODIS,69,6.2,310.0,20.7,D,0,Low,0.42207813289056895
30.293,77.1955,306.4,2.0,1.4,2000-11-28,619,Terra,MODIS,60,6.2,295.0,11.1,D,0,Low,0.42207782127102406
28.3303,77.8142,307.6,1.0,1.0,2000-12-11,548,Terra,MODIS,47,6.2,296.3,4.3,D,0,Low,0.4220718729542062
24.2015,82.7185,314.3,1.2,1.1,2000-11-27,538,Terra,MODIS,64,6.2,300.6,9.5,D,2,Low,0.422049938080814
16.768,94.8355,310.8,1.0,1.0,2000-12-16,431,Terra,MODIS,44,6.2,299.4,4.0,D,0,Low,0.4219813740612984
25.9107,81.3302,308.9,1.0,1.0,2000-12-06,530,Terra,MODIS,48,6.2,297.3,4.5,D,0,Low,0.4219798255766689
27.4742,93.7434,302.8,1.7,1.3,2000-12-25,422,Terra,MODIS,54,6.2,291.2,9.5,D,0,Low,0.42185434913216235
29.521,77.908,306.6,1.2,1.1,2000-12-09,600,Terra,MODIS,57,6.2,295.3,6.1,D,0,Low,0.42181445109149435
27.5833,80.5643,307.6,1.5,1.2,2000-12-18,555,Terra,MODIS,54,6.2,296.1,8.0,D,0,Low,0.42179905553014807
25.5393,81.6167,308.1,3.9,1.8,2000-12-07,613,Terra,MODIS,46,6.2,296.9,33.8,D,0,Low,0.42179542153145655
30.6199,74.7559,305.8,2.1,1.4,2000-12-12,631,Terra,MODIS,59,6.2,295.0,12.7,D,0,Low,0.4217420975344705
30.7713,74.2004,309.4,1.2,1.1,2000-12-02,554,Terra,MODIS,58,6.2,297.0,6.2,D,0,Low,0.42170074976541216
25.3186,87.6532,305.0,1.5,1.2,2000-12-21,448,Terra,MODIS,0,6.2,294.3,9.3,D,0,Low,0.4216901419147627
17.9272,83.2974,311.7,2.1,1.4,2000-12-20,545,Terra,MODIS,48,6.2,301.5,13.0,D,0,Low,0.4215484253958027
28.2152,80.4836,305.2,1.4,1.2,2000-12-18,555,Terra,MODIS,38,6.2,294.6,7.6,D,0,Low,0.42142250860288816
32.2482,72.5218,308.0,1.1,1.0,2000-11-30,606,Terra,MODIS,53,6.2,296.0,5.8,D,0,Low,0.42136791277972685
24.1412,82.7575,307.5,1.0,1.0,2000-12-15,525,Terra,MODIS,40,6.2,297.0,4.6,D,0,Low,0.4212810171859268
30.8709,73.9226,307.1,1.2,1.1,2000-12-14,619,Terra,MODIS,59,6.2,295.8,5.3,D,0,Low,0.4211834821421158
19.5611,74.7355,317.0,1.0,1.0,2000-11-25,551,Terra,MODIS,42,6.2,305.3,6.3,D,0,Low,0.42109421976803446
26.4935,94.9888,305.8,1.7,1.3,2000-12-18,417,Terra,MODIS,40,6.2,293.0,14.1,D,0,Low,0.4210498074378544
19.7678,96.8292,305.7,1.2,1.1,2000-12-07,436,Terra,MODIS,49,6.2,295.2,5.8,D,0,Low,0.42099227638734027
17.301,95.1035,313.4,1.0,1.0,2000-12-16,431,Terra,MODIS,54,6.2,300.6,5.3,D,0,Low,0.4209834235565901
27.9065,78.7029,311.2,1.1,1.1,2000-12-18,555,Terra,MODIS,61,6.2,298.3,7.0,D,0,Low,0.42087168616550774
27.9752,80.3982,306.6,1.0,1.0,2000-12-04,542,Terra,MODIS,51,6.2,295.5,4.5,D,0,Low,0.42081665484757796
22.3742,82.7499,312.7,1.0,1.0,2000-12-31,525,Terra,MODIS,67,6.2,300.5,5.6,D,0,Low,0.4208086942479996
31.583,72.8875,305.4,2.1,1.4,2000-12-20,542,Terra,MODIS,60,6.2,294.8,12.5,D,0,Low,0.4207910410524803
29.1727,77.4073,304.4,1.1,1.0,2000-12-20,542,Terra,MODIS,47,6.2,294.4,3.7,D,0,Low,0.4206680626582588
17.0371,81.3795,318.5,1.3,1.1,2000-12-13,539,Terra,MODIS,65,6.2,305.9,10.0,D,0,Low,0.42066195324031597
21.0585,76.0096,317.7,1.1,1.0,2000-12-02,557,Terra,MODIS,47,6.2,304.9,8.0,D,0,Low,0.4206457387941699
23.5985,95.6459,308.0,1.8,1.3,2000-12-11,411,Terra,MODIS,53,6.2,295.2,11.9,D,0,Low,0.4205875465156428
19.259,76.2766,320.4,1.0,1.0,2000-11-18,546,Terra,MODIS,58,6.2,307.0,7.7,D,0,Low,0.42052858811589905
19.0379,73.3403,318.9,1.1,1.1,2000-12-16,610,Terra,MODIS,64,6.2,306.8,7.8,D,0,Low,0.4204862425207728
31.1412,72.7633,307.4,1.5,1.2,2000-12-12,631,Terra,MODIS,38,6.2,296.1,8.1,D,0,Low,0.42038502460721655
21.3382,75.8153,321.5,1.0,1.0,2000-11-09,551,Terra,MODIS,43,6.2,306.9,6.0,D,0,Low,0.42029847875424864
31.1546,78.2476,309.6,1.2,1.1,2000-12-13,535,Terra,MODIS,55,6.2,296.3,12.6,D,0,Low,0.4202742557997767
34.087,71.7008,305.4,1.4,1.2,2000-12-09,559,Terra,MODIS,51,6.2,294.1,7.0,D,0,Low,0.42023495814479317
29.0132,77.2505,308.1,1.3,1.1,2000-11-30,607,Terra,MODIS,54,6.2,296.5,7.6,D,0,Low,0.42018025816793386
30.0968,72.3832,306.9,1.9,1.4,2000-12-19,637,Terra,MODIS,56,6.2,296.3,11.8,D,0,Low,0.42012964368908184
30.614,72.3132,305.9,1.2,1.1,2000-12-21,625,Terra,MODIS,40,6.2,295.6,5.2,D,0,Low,0.4199705182529203
30.8302,72.9348,305.5,1.1,1.1,2000-12-09,600,Terra,MODIS,31,6.2,295.2,4.0,D,0,Low,0.41985700119166997
30.6194,74.7491,305.8,2.1,1.4,2000-12-12,631,Terra,MODIS,59,6.2,295.1,12.7,D,0,Low,0.41983062656042114
31.5063,72.8988,306.7,1.0,1.0,2000-11-30,606,Terra,MODIS,38,6.2,295.6,4.7,D,0,Low,0.419753086321264
29.7911,76.744,309.6,2.3,1.5,2000-12-05,625,Terra,MODIS,64,6.2,297.1,20.2,D,0,Low,0.41967028038913157
30.6822,74.6869,311.9,1.1,1.1,2000-12-07,612,Terra,MODIS,53,6.2,298.4,6.7,D,0,Low,0.41965183466460315
30.3591,76.8208,310.7,1.0,1.0,2000-11-25,548,Terra,MODIS,60,6.2,297.5,6.5,D,0,Low,0.4195806510939113
23.6808,86.0981,310.9,1.1,1.0,2000-12-08,519,Terra,MODIS,47,6.2,298.5,5.7,D,2,Low,0.41956275907643487
28.1495,77.9184,312.1,1.2,1.1,2000-12-09,601,Terra,MODIS,18,6.2,298.9,7.3,D,0,Low,0.419551342251953
28.8389,77.5106,306.3,1.0,1.0,2000-12-18,555,Terra,MODIS,50,6.2,295.6,4.1,D,0,Low,0.4193565962058806
33.335,75.6694,302.2,1.2,1.1,2000-12-27,547,Terra,MODIS,28,6.2,292.0,9.2,D,0,Low,0.41924100927457597
25.3181,87.6454,308.1,1.5,1.2,2000-12-31,524,Terra,MODIS,0,6.2,296.1,10.9,D,0,Low,0.41916278523247114
25.4212,92.2092,305.2,1.5,1.2,2000-12-26,506,Terra,MODIS,61,6.2,293.7,8.6,D,0,Low,0.41896172528013925
26.7499,80.7977,313.3,1.1,1.0,2000-11-18,543,Terra,MODIS,59,6.2,299.6,6.3,D,0,Low,0.4189580428606857
24.7859,69.384,317.6,1.0,1.0,2000-12-23,614,Terra,MODIS,53,6.2,304.7,7.7,D,0,Low,0.4188662862432982
27.8391,80.2885,307.2,1.3,1.1,2000-11-29,524,Terra,MODIS,31,6.2,296.0,4.4,D,0,Low,0.41878475525442005
31.5443,73.9388,309.4,1.4,1.2,2000-11-19,625,Terra,MODIS,51,6.2,296.9,8.0,D,0,Low,0.41875963518102544
21.924,86.8786,313.0,1.2,1.1,2000-12-28,455,Terra,MODIS,63,6.2,300.2,8.7,D,0,Low,0.41869144423571897
21.4711,81.4204,315.7,1.4,1.2,2000-12-17,514,Terra,MODIS,64,6.2,302.8,9.1,D,0,Low,0.41867836415950027
17.6355,75.1112,318.5,1.1,1.0,2000-12-20,545,Terra,MODIS,53,6.2,306.9,7.0,D,0,Low,0.4186359515475444
29.6244,77.3163,309.3,1.0,1.0,2000-11-16,555,Terra,MODIS,34,6.2,297.0,5.7,D,0,Low,0.41838444260710417
27.4305,80.0445,310.7,1.3,1.1,2000-11-29,524,Terra,MODIS,57,6.2,298.1,7.6,D,0,Low,0.41837678916872806
31.9804,77.1944,308.0,1.8,1.3,2000-12-22,529,Terra,MODIS,39,6.2,295.4,18.1,D,0,Low,0.4182913058084776
31.7366,75.697,304.3,1.0,1.0,2000-12-09,600,Terra,MODIS,55,6.2,293.8,3.7,D,0,Low,0.4182465276853577
21.5333,74.229,317.4,1.3,1.1,2000-12-04,544,Terra,MODIS,0,6.2,305.0,11.7,D,0,Low,0.41804958687321436
23.0288,77.779,315.9,1.1,1.0,2000-11-27,538,Terra,MODIS,59,6.2,303.0,7.5,D,0,Low,0.4180440534380397
21.7139,76.785,315.8,2.3,1.5,2000-12-08,520,Terra,MODIS,54,6.2,303.6,21.2,D,0,Low,0.41787822354181664
18.6529,73.8247,316.3,1.0,1.0,2000-12-18,557,Terra,MODIS,43,6.2,305.6,5.2,D,0,Low,0.4178563895169473
14.9845,78.046,320.3,1.0,1.0,2000-12-13,540,Terra,MODIS,66,6.2,308.4,6.5,D,0,Low,0.41782441519047747
28.9832,76.7661,305.3,2.5,1.5,2000-12-21,625,Terra,MODIS,31,6.2,295.2,13.0,D,0,Low,0.41776154585843406
32.0226,73.1266,306.2,1.1,1.1,2000-12-09,600,Terra,MODIS,50,6.2,295.2,5.3,D,0,Low,0.41766098731367496
18.6545,73.8239,317.4,1.1,1.0,2000-12-25,604,Terra,MODIS,46,6.2,306.2,6.5,D,0,Low,0.4176571704710451
18.501,74.2766,315.4,1.1,1.0,2000-12-25,604,Terra,MODIS,35,6.2,305.1,6.6,D,0,Low,0.41763815814016564
32.3026,72.7299,305.7,1.0,1.0,2000-11-30,606,Terra,MODIS,44,6.2,294.9,4.2,D,0,Low,0.4176033084873203
28.1848,80.4109,304.4,1.4,1.2,2000-12-02,555,Terra,MODIS,25,6.2,294.4,7.2,D,0,Low,0.41743299029007447
21.1967,81.4301,313.4,2.9,1.6,2000-11-10,456,Terra,MODIS,51,6.2,301.7,23.4,D,0,Low,0.4173039177744694
32.18,72.5053,305.7,1.2,1.1,2000-12-09,600,Terra,MODIS,42,6.2,295.0,5.2,D,0,Low,0.4172997986752996
26.4802,78.262,314.7,1.0,1.0,2000-11-18,544,Terra,MODIS,38,6.2,301.0,5.6,D,0,Low,0.4172308582099057
21.0649,73.2125,314.4,1.0,1.0,2000-12-02,557,Terra,MODIS,28,6.2,303.8,5.7,D,0,Low,0.41718694428152164
22.7879,86.205,309.7,1.3,1.1,2000-12-31,525,Terra,MODIS,44,6.2,298.3,7.9,D,0,Low,0.4170170252577779
31.1257,73.8787,306.3,1.0,1.0,2000-12-07,612,Terra,MODIS,54,6.2,295.5,4.1,D,0,Low,0.4169666773156869
21.084,79.7833,313.4,1.0,1.0,2000-11-27,539,Terra,MODIS,37,6.2,302.1,4.4,D,0,Low,0.4169260858453111
29.0103,79.4175,308.3,1.2,1.1,2000-11-20,531,Terra,MODIS,57,6.2,296.4,5.3,D,0,Low,0.4168600454636018
31.3682,73.4704,305.4,1.3,1.1,2000-12-02,554,Terra,MODIS,32,6.2,295.0,5.4,D,0,Low,0.4168127728777621
23.7225,69.4883,321.7,1.1,1.0,2000-12-05,627,Terra,MODIS,65,6.2,307.4,12.1,D,0,Low,0.4166768919314611
29.1855,76.4905,311.7,1.0,1.0,2000-11-16,555,Terra,MODIS,43,6.2,298.7,4.4,D,0,Low,0.41666955091180496
27.5028,93.7183,306.0,1.1,1.1,2000-12-23,435,Terra,MODIS,63,6.2,293.2,7.2,D,0,Low,0.4165217855332855
24.1923,80.1054,315.3,1.2,1.1,2000-12-15,525,Terra,MODIS,65,6.2,301.9,9.9,D,0,Low,0.41637809682408755
32.6104,73.6005,305.9,1.1,1.1,2000-11-28,618,Terra,MODIS,35,6.2,294.8,4.3,D,0,Low,0.41635567528932554
32.9334,72.9362,307.0,1.1,1.0,2000-12-14,618,Terra,MODIS,53,6.2,295.4,4.0,D,0,Low,0.4161484665129313
30.8158,74.0497,305.7,1.5,1.2,2000-12-21,625,Terra,MODIS,58,6.2,295.3,7.1,D,0,Low,0.4161336276998431
29.6812,77.8874,305.6,1.0,1.0,2000-12-02,554,Terra,MODIS,57,6.2,295.0,4.9,D,0,Low,0.4161262506710753
21.1822,78.11,319.9,1.0,1.0,2000-12-20,544,Terra,MODIS,67,6.2,305.9,9.0,D,0,Low,0.41605881519210264
30.4113,76.6361,306.8,1.0,1.0,2000-12-09,600,Terra,MODIS,59,6.2,295.6,4.8,D,0,Low,0.4159783908702713
26.7361,90.8392,303.7,1.3,1.1,2000-12-30,441,Terra,MODIS,42,6.2,292.8,4.9,D,0,Low,0.4159308541409805
28.2197,80.8391,308.5,1.2,1.1,2000-11-25,549,Terra,MODIS,59,6.2,296.6,6.9,D,0,Low,0.41592904678031867
24.2002,82.7166,308.3,1.3,1.1,2000-12-17,513,Terra,MODIS,49,6.2,297.7,5.8,D,2,Low,0.4157343026289342
29.7966,80.5293,306.9,1.0,1.0,2000-12-20,542,Terra,MODIS,46,6.2,295.2,8.0,D,0,Low,0.41573013929665437
28.1447,76.9477,312.7,1.1,1.1,2000-12-04,542,Terra,MODIS,55,6.2,299.6,6.9,D,0,Low,0.41566613865742463
21.4809,74.1571,320.8,1.0,1.0,2000-11-16,557,Terra,MODIS,51,6.2,307.0,7.7,D,0,Low,0.41564463140893315
24.1434,82.7532,314.2,1.5,1.2,2000-11-02,544,Terra,MODIS,38,6.2,300.9,11.2,D,0,Low,0.4154295041280286
32.0652,75.0697,309.8,1.0,1.0,2000-11-30,606,Terra,MODIS,61,6.2,296.9,6.7,D,0,Low,0.41526274557150905
22.3087,76.5006,316.2,1.6,1.2,2000-11-14,609,Terra,MODIS,35,6.2,303.8,11.6,D,0,Low,0.4152186983235285
23.6776,86.0931,307.7,1.9,1.4,2000-12-05,448,Terra,MODIS,52,6.2,297.0,10.2,D,2,Low,0.4150353231494457
30.1952,74.2486,308.0,1.6,1.2,2000-12-21,625,Terra,MODIS,60,6.2,296.8,8.2,D,0,Low,0.4149456645964518
29.6749,81.3055,304.0,1.1,1.0,2000-12-20,542,Terra,MODIS,46,6.2,293.6,6.6,D,0,Low,0.41471554371322555
16.904,76.8517,316.7,1.2,1.1,2000-12-22,533,Terra,MODIS,43,6.2,306.1,7.3,D,0,Low,0.4147122191463997
21.1895,76.4891,318.3,1.1,1.0,2000-11-16,557,Terra,MODIS,39,6.2,305.4,7.5,D,0,Low,0.4146390234842017
31.4612,72.3918,306.2,1.8,1.3,2000-12-19,637,Terra,MODIS,52,6.2,295.7,8.9,D,0,Low,0.41449278811907436
27.4049,92.1115,301.1,1.0,1.0,2000-12-28,453,Terra,MODIS,30,6.2,291.0,6.1,D,0,Low,0.41427085920289186
28.9104,77.3676,308.4,1.1,1.0,2000-11-18,543,Terra,MODIS,44,6.2,297.0,4.8,D,0,Low,0.4141190903112223
27.5864,82.4746,308.6,1.2,1.1,2000-12-24,518,Terra,MODIS,55,6.2,296.7,6.6,D,0,Low,0.4140829356547884
28.0766,77.5947,307.5,1.0,1.0,2000-12-11,549,Terra,MODIS,40,6.2,296.8,3.8,D,0,Low,0.4139999944645156
28.7573,77.8574,309.0,1.0,1.0,2000-11-25,549,Terra,MODIS,52,6.2,297.3,5.2,D,0,Low,0.4139970824883882
18.7852,73.1241,319.7,1.4,1.2,2000-12-23,616,Terra,MODIS,58,6.2,307.7,12.2,D,0,Low,0.41382975164606
30.0666,80.5158,310.8,1.0,1.0,2000-12-20,542,Terra,MODIS,22,6.2,297.3,10.2,D,0,Low,0.4137551104899282
28.8378,70.2479,311.9,1.0,1.0,2000-11-28,620,Terra,MODIS,40,6.2,300.2,6.1,D,0,Low,0.41372880985190846
17.6231,80.2849,314.9,1.1,1.0,2000-12-13,539,Terra,MODIS,38,6.2,304.3,6.8,D,0,Low,0.41366094386411145
24.8431,68.3158,315.5,1.3,1.1,2000-12-03,639,Terra,MODIS,48,6.2,304.0,11.2,D,0,Low,0.4136051280772336
22.9255,77.3712,313.4,1.0,1.0,2000-12-11,550,Terra,MODIS,23,6.2,302.0,5.0,D,0,Low,0.413591664136661
30.7771,77.3428,306.5,1.0,1.0,2000-12-18,554,Terra,MODIS,54,6.2,295.3,5.1,D,0,Low,0.4135164849388551
31.2948,77.2743,304.8,1.0,1.0,2000-12-18,554,Terra,MODIS,53,6.2,294.2,5.1,D,0,Low,0.413486203895014
30.7623,73.7776,307.9,1.0,1.0,2000-12-07,612,Terra,MODIS,54,6.2,296.7,4.7,D,0,Low,0.4134463222422962
19.0872,77.1104,318.0,1.1,1.0,2000-11-25,551,Terra,MODIS,0,6.2,306.0,6.6,D,0,Low,0.4132817766023496
26.6419,79.4777,310.2,1.3,1.1,2000-12-18,555,Terra,MODIS,54,6.2,298.5,6.6,D,0,Low,0.41323148845749286
20.2656,97.2954,319.6,1.5,1.2,2000-12-30,443,Terra,MODIS,76,6.2,302.8,19.1,D,0,Low,0.4131114134759824
28.9876,77.3765,306.5,1.1,1.0,2000-12-04,542,Terra,MODIS,41,6.2,296.0,4.8,D,0,Low,0.41304674859792806
21.6182,73.9914,316.5,1.0,1.0,2000-12-02,557,Terra,MODIS,45,6.2,304.8,6.4,D,0,Low,0.4129695490015682
29.3191,77.5676,307.9,1.1,1.1,2000-12-09,600,Terra,MODIS,54,6.2,296.6,5.7,D,0,Low,0.41290629247076466
22.8476,77.1177,314.7,1.4,1.2,2000-12-06,531,Terra,MODIS,45,6.2,302.8,9.9,D,0,Low,0.4129050785612555
25.0425,68.9704,313.2,2.0,1.4,2000-12-02,556,Terra,MODIS,36,6.2,302.6,12.9,D,0,Low,0.41289658721396805
22.3624,76.573,318.8,1.0,1.0,2000-11-25,551,Terra,MODIS,62,6.2,305.3,8.3,D,0,Low,0.4128353970050401
29.7342,70.4918,311.6,1.1,1.0,2000-11-19,626,Terra,MODIS,52,6.2,299.7,6.2,D,0,Low,0.4128310800302034
22.8075,95.8074,314.7,1.1,1.1,2000-12-14,442,Terra,MODIS,73,6.2,299.5,9.3,D,0,Low,0.4126895315713054
30.3046,77.3792,305.9,1.0,1.0,2000-12-02,554,Terra,MODIS,53,6.2,295.2,3.9,D,0,Low,0.4126014694735916
23.6527,79.4144,314.0,2.1,1.4,2000-12-01,513,Terra,MODIS,66,6.2,301.7,20.1,D,0,Low,0.4125848914220991
29.8458,72.793,307.4,1.1,1.1,2000-12-14,619,Terra,MODIS,34,6.2,297.0,4.6,D,0,Low,0.4125719998098295
29.9437,73.657,307.2,1.5,1.2,2000-12-21,625,Terra,MODIS,49,6.2,296.7,6.0,D,0,Low,0.4125292398596601
29.6031,78.1031,308.8,1.2,1.1,2000-12-25,600,Terra,MODIS,64,6.2,296.9,7.5,D,0,Low,0.41247692298398575
20.6711,75.5278,319.8,1.0,1.0,2000-12-02,557,Terra,MODIS,61,6.2,306.7,6.5,D,0,Low,0.41231802868903555
30.1229,77.0578,305.8,1.1,1.0,2000-12-09,600,Terra,MODIS,58,6.2,295.3,4.9,D,0,Low,0.41202530857553893
30.536,74.3956,316.0,1.7,1.3,2000-11-02,543,Terra,MODIS,62,6.2,301.1,13.8,D,0,Low,0.41196123402985374
30.3069,77.2419,306.9,1.0,1.0,2000-12-02,554,Terra,MODIS,59,6.2,295.8,4.0,D,0,Low,0.41188095637705835
19.2066,77.483,314.0,1.7,1.3,2000-12-25,603,Terra,MODIS,49,6.2,303.8,12.4,D,0,Low,0.4116929516097324
27.2146,78.6761,307.4,1.2,1.1,2000-12-02,555,Terra,MODIS,38,6.2,297.0,4.5,D,0,Low,0.41168428020848336
19.8634,95.4394,317.1,2.4,1.5,2000-12-19,501,Terra,MODIS,75,6.2,302.0,23.4,D,0,Low,0.4116714170451323
30.549,74.3669,314.9,2.5,1.5,2000-11-01,638,Terra,MODIS,51,6.2,300.5,23.4,D,0,Low,0.4116635500504375
21.9043,72.7562,323.2,1.2,1.1,2000-11-05,616,Terra,MODIS,47,6.2,308.6,6.9,D,2,Low,0.4114865995051171
31.5378,73.9437,308.5,1.4,1.2,2000-11-19,625,Terra,MODIS,46,6.2,296.8,6.8,D,0,Low,0.4114029961428937
21.2668,76.8172,321.7,1.1,1.1,2000-12-18,557,Terra,MODIS,67,6.2,307.3,13.6,D,0,Low,0.4113890833822024
31.81,74.4218,313.3,1.0,1.0,2000-11-14,607,Terra,MODIS,61,6.2,299.2,7.1,D,0,Low,0.4113860334087685
16.7112,95.3773,310.3,1.3,1.1,2000-12-30,444,Terra,MODIS,40,6.2,299.6,5.9,D,0,Low,0.4113692322222196
22.9679,77.3582,310.8,1.1,1.1,2000-12-29,538,Terra,MODIS,44,6.2,300.7,5.0,D,0,Low,0.4113568293151645
31.1322,73.7286,305.9,1.5,1.2,2000-12-11,548,Terra,MODIS,52,6.2,295.6,6.1,D,0,Low,0.41125190803348716
31.1026,75.9776,306.8,1.4,1.2,2000-12-04,542,Terra,MODIS,59,6.2,295.7,5.9,D,0,Low,0.4111869709921082
25.248,91.7295,304.9,1.4,1.2,2000-12-26,506,Terra,MODIS,52,6.2,294.1,6.8,D,0,Low,0.411116495081146
24.2076,82.7087,311.2,1.0,1.0,2000-12-22,531,Terra,MODIS,64,6.2,299.5,6.7,D,0,Low,0.4111124757868897
21.6519,76.7324,317.5,2.4,1.5,2000-12-08,520,Terra,MODIS,56,6.2,304.9,24.6,D,0,Low,0.4109638820259909
21.1942,81.4103,319.2,1.0,1.0,2000-11-29,526,Terra,MODIS,68,6.2,305.2,8.8,D,0,Low,0.4108653702061426
26.2595,91.7727,309.5,1.3,1.1,2000-12-26,506,Terra,MODIS,65,6.2,296.2,10.0,D,0,Low,0.41074317189848053
23.6794,86.0941,314.7,1.2,1.1,2000-12-19,501,Terra,MODIS,68,6.2,301.0,9.7,D,2,Low,0.41070161875107064
25.9245,78.1577,318.3,1.4,1.2,2000-11-07,602,Terra,MODIS,45,6.2,303.5,13.5,D,0,Low,0.41053506209597285
30.984,75.7399,305.6,1.0,1.0,2000-12-02,554,Terra,MODIS,51,6.2,295.2,4.3,D,0,Low,0.4101100534817806
17.0368,81.3853,318.6,1.3,1.1,2000-12-13,539,Terra,MODIS,68,6.2,306.5,10.6,D,0,Low,0.4100698397630518
24.1446,82.7585,313.1,1.0,1.0,2000-11-20,532,Terra,MODIS,49,6.2,300.6,6.7,D,0,Low,0.4099523725828489
18.7318,95.0557,310.0,1.3,1.1,2000-12-18,419,Terra,MODIS,52,6.2,298.8,6.0,D,0,Low,0.40995166859229953
23.6805,86.0949,318.9,1.2,1.1,2000-11-01,501,Terra,MODIS,67,6.2,303.3,12.1,D,2,Low,0.4099086603481491
30.8136,74.0427,306.4,1.5,1.2,2000-12-21,625,Terra,MODIS,60,6.2,296.0,8.4,D,0,Low,0.40989629088596957
26.7151,93.377,309.4,2.6,1.6,2000-11-06,518,Terra,MODIS,0,6.2,295.7,25.6,D,0,Low,0.40979309753014054
21.1786,81.3888,314.6,1.0,1.0,2000-12-15,526,Terra,MODIS,0,6.2,302.8,5.1,D,0,Low,0.40966697983754785
19.828,74.4844,314.7,1.0,1.0,2000-12-18,557,Terra,MODIS,19,6.2,304.6,5.4,D,0,Low,0.409600439032353
27.874,96.3468,305.9,1.1,1.0,2000-12-30,441,Terra,MODIS,50,6.2,292.9,6.3,D,0,Low,0.409558465979077
30.3842,76.8067,306.4,1.0,1.0,2000-12-09,600,Terra,MODIS,28,6.2,295.7,3.8,D,0,Low,0.4095497125464237
31.5422,77.5964,303.6,1.0,1.0,2000-12-27,548,Terra,MODIS,36,6.2,293.6,8.1,D,0,Low,0.4095252993253518
30.1287,76.8879,306.6,1.0,1.0,2000-11-25,549,Terra,MODIS,39,6.2,295.9,4.0,D,0,Low,0.40936033601755106
30.2416,74.4309,310.7,1.1,1.0,2000-12-07,612,Terra,MODIS,59,6.2,298.5,6.4,D,0,Low,0.4093595112919206
30.2437,76.556,316.6,1.1,1.0,2000-11-09,549,Terra,MODIS,64,6.2,301.3,8.5,D,0,Low,0.409314130512748
